ID,SKU,Type,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Regular Price,Sale Price
,MD1623_f02ac1,variation,Havuç Model Kemerli Pantolon,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1623,,,,,,0,Beden,M,,,,,,,,,99.99,
,MD1623_f349c2,variation,Havuç Model Kemerli Pantolon,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1623,,,,,,0,Beden,S,,,,,,,,,99.99,
,MD1624,simple,Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/153/lqwp8938.gif,,,,,,,,,0,,,,,,,,,,,99.99,
,MD1625,variable,Shimmer Blouse,0,0,visible,,"<div><br />
	</div>",,,taxable,,1,14,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/154/mnij8426.gif,,,,,,,,,0,Body size,"L, M, S",1,,,,,,,,40.81603976112102,20.0
,MD1625_0e3920,variation,Işıltılı Bluz,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1625,,,,,,0,Beden,L,,,,,,,,,159.99,
,MD1625_134bd1,variation,Işıltılı Bluz,0,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1625,,,,,,0,Beden,M,,,,,,,,,159.99,
,MD1625_16c0f2,variation,Işıltılı Bluz,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1625,,,,,,0,Beden,S,,,,,,,,,159.99,
,MD1626,simple,Leoparlı Sweat,0,0,visible,,"<div><br />
	</div>",,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/158/nexm3164.gif,,,,,,,,,0,,,,,,,,,,,29.106285535851363,20.0
,MD1627,variable,Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/165/patb2463.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/165/qfym0882.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1627_af4040,variation,Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1627,,,,,,0,Beden,L,,,,,,,,,79.99,
,MD1627_b4d871,variation,Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1627,,,,,,0,Beden,M,,,,,,,,,79.99,
,MD1627_b7fe62,variation,Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1627,,,,,,0,Beden,S,,,,,,,,,79.99,
,MD1628,simple,Beyaz Mickey Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/169/rkyb0216.gif,,,,,,,,,0,,,,,,,,,,,64.99,
,MD1629,simple,Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/173/rfez7798.gif,,,,,,,,,0,,,,,,,,,,,69.99,
,MD1630,simple,Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/177/moda-celikler30.gif,,,,,,,,,0,,,,,,,,,,,59.99,
,MD1631,variable,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,43,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/178/moda-celikeler.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/178/moda-celikler-2.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/178/moda-celikler6.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/178/moda-celiklerr.gif",,,,,,,,,0,RENK,"BEYAZ, SİYAH, TAŞ RENGİ",1,,,Beden,"M, S, XS",1,,,,
,MD1631_c1ab30,variation,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1631,,,,,,0,RENK,BEYAZ,,,,Beden,M,,,,79.99,
,MD1631_c68481,variation,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1631,,,,,,0,RENK,BEYAZ,,,,Beden,S,,,,79.99,
,MD1631_c9c5c2,variation,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1631,,,,,,0,RENK,BEYAZ,,,,Beden,XS,,,,79.99,
,MD1631_cd5063,variation,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1631,,,,,,0,RENK,SİYAH,,,,Beden,M,,,,79.99,
,MD1631_d0c6f4,variation,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1631,,,,,,0,RENK,SİYAH,,,,Beden,S,,,,79.99,
,MD1631_d52905,variation,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1631,,,,,,0,RENK,SİYAH,,,,Beden,XS,,,,79.99,
,MD1631_d84066,variation,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1631,,,,,,0,RENK,TAŞ RENGİ,,,,Beden,M,,,,79.99,
,MD1631_dbb9b7,variation,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1631,,,,,,0,RENK,TAŞ RENGİ,,,,Beden,S,,,,79.99,
,MD1631_df5828,variation,Beyaz Eşofman Alt,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1631,,,,,,0,RENK,TAŞ RENGİ,,,,Beden,XS,,,,79.99,
,MD1632,simple,Blouses Transparent Black,0,0,visible,,"<Ul>
<Li> turtlenecks Blouses Transparent </ li>
<Li> Organize Tulle Embroidered Shirts </ li>
</ Ul>",,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/188/moda-celikler-5.gif,,,,,,,,,0,,,,,,,,,,,34.31062074708232,20.0
,MD1633,simple,Volan Detay Kazak,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/192/moda-celikler8.gif,,,,,,,,,0,,,,,,,,,,,129.99,90.0
,MD1634,variable,Kırmızı Kazayağı Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/193/moda-celikler-11.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/193/moda-celikler-9.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1634_892740,variation,Kırmızı Kazayağı Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1634,,,,,,0,Beden,L,,,,,,,,,119.99,
,MD1634_90e1c1,variation,Kırmızı Kazayağı Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1634,,,,,,0,Beden,M,,,,,,,,,119.99,
,MD1634_947952,variation,Kırmızı Kazayağı Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1634,,,,,,0,Beden,S,,,,,,,,,119.99,
,MD1635,simple,Boğazlı Tek Kol Kazak,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/199/moda-celikler-12.gif,,,,,,,,,0,,,,,,,,,,,69.99,
,MD1636,simple,Örgü Kazak,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/203/moda-celikler-13.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/203/moda-celikler-14.gif",,,,,,,,,0,,,,,,,,,,,89.99,
,MD1637,simple,Cepli Kazak,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/204/moda-celikler-15.gif,,,,,,,,,0,,,,,,,,,,,89.99,
,MD1638,simple,Handles Handle Tops,0,0,visible,,"<Ul>
<Li> Standard Size </ li>
<Li> Corduroy Handles Handle Tops </ li>
</ Ul>",,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/205/moda-celikler16.gif,,,,,,,,,0,,,,,,,,,,,27.805201733043624,20.0
,MD1639,variable,Deri İspanyol Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/206/moda-celikler-17.gif,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1639_5df510,variation,Deri İspanyol Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1639,,,,,,0,Beden,L,,,,,,,,,89.99,
,MD1639_67ce61,variation,Deri İspanyol Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1639,,,,,,0,Beden,M,,,,,,,,,89.99,
,MD1639_6afc32,variation,Deri İspanyol Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1639,,,,,,0,Beden,S,,,,,,,,,89.99,
,MD1640,simple,Leoparlı Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/213/moda-celikler-18.gif,,,,,,,,,0,,,,,,,,,,,199.99,
,MD1641,variable,Kapüşonlu Siyah Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/860/moda-celikler-41.gif,,,,,,,,,0,Beden,"M, S",1,,,,,,,,,
,MD1641_15ee10,variation,Kapüşonlu Siyah Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1641,,,,,,0,Beden,M,,,,,,,,,189.99,
,MD1641_1c6d41,variation,Kapüşonlu Siyah Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1641,,,,,,0,Beden,S,,,,,,,,,189.99,
,MD1642,simple,Kolları Volanlı Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/226/moda-celikler33.gif,,,,,,,,,0,,,,,,,,,,,69.99,
,MD1643,simple,Leoparlı Saten Şort,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/229/moda-celikler-35.gif,,,,,,,,,0,,,,,,,,,,,82.59,
,MD1644,variable,Klasik Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/233/moda-celikler36.gif,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1644_639890,variation,Klasik Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1644,,,,,,0,Beden,L,,,,,,,,,129.99,
,MD1644_69dd41,variation,Klasik Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1644,,,,,,0,Beden,M,,,,,,,,,129.99,
,MD1644_6c8962,variation,Klasik Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1644,,,,,,0,Beden,S,,,,,,,,,129.99,
,MD1645,simple,Süet Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/237/moda-celikler-39.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/237/moda-celikler-40.gif",,,,,,,,,0,,,,,,,,,,,169.99,
,MD1646,variable,Crop Kapüşonlu Sweat,0,0,visible,,,,,taxable,,1,20,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/246/moda-celikler43.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/246/moda-celikler-44.gif",,,,,,,,,0,RENK,"BEYAZ, KIRMIZI",1,,,,,,,,,
,MD1646_b876d0,variation,Crop Kapüşonlu Sweat,0,0,visible,,,,,taxable,,1,10,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1646,,,,,,0,RENK,BEYAZ,,,,,,,,,69.99,
,MD1646_bdfc11,variation,Crop Kapüşonlu Sweat,0,0,visible,,,,,taxable,,1,10,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1646,,,,,,0,RENK,KIRMIZI,,,,,,,,,69.99,
,MD1647,variable,Hırka,0,0,visible,,,,,taxable,,1,10,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/249/moda-celikler-46.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/249/moda-celikler-47.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/249/moda-celikler45.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/249/moda-celikler-48.gif",,,,,,,,,0,RENK,"BEYAZ, KAHVERENGİ",1,,,,,,,,,
,MD1647_c88470,variation,Hırka,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1647,,,,,,0,RENK,BEYAZ,,,,,,,,,109.99,
,MD1647_cdafc1,variation,Hırka,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1647,,,,,,0,RENK,KAHVERENGİ,,,,,,,,,109.99,
,MD1648,simple,Triko Etek,0,0,visible,,,,,taxable,,1,10,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/252/moda-celikler-55.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/252/moda-celikler-56.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/252/moda-celikler-60.gif",,,,,,,,,0,,,,,,,,,,,54.99,
,MD1649,variable,Triko Takım,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/253/moda-celikler-51.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/253/moda-celikler-53.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/253/moda-celikler-49.gif",,,,,,,,,0,RENK,"BEYAZ, YEŞİL",1,,,,,,,,,
,MD1649_0d13d0,variation,Triko Takım,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1649,,,,,,0,RENK,BEYAZ,,,,,,,,,154.99,
,MD1649_11be41,variation,Triko Takım,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1649,,,,,,0,RENK,YEŞİL,,,,,,,,,154.99,
,MD1650,variable,Cardigan,0,0,visible,,"<Ul>
<Li> Standart Beden </ li>
</ Ul>",,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/256/moda-celikler-58.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/256/moda-celikler-59.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/256/moda-celikler-65.gif",,,,,,,,,0,COLOR,"WHITE, GRAY, CREAM, BLACK STONE COLOR",1,,,,,,,,30.4073693386591,20.0
,MD1650_1c8500,variation,Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1650,,,,,,0,RENK,BEYAZ,,,,,,,,,79.99,
,MD1650_216b01,variation,Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1650,,,,,,0,RENK,GRİ,,,,,,,,,79.99,
,MD1650_2464c2,variation,Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1650,,,,,,0,RENK,KREM,,,,,,,,,79.99,
,MD1650_271d93,variation,Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1650,,,,,,0,RENK,SİYAH,,,,,,,,,79.99,
,MD1650_29f004,variation,Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1650,,,,,,0,RENK,TAŞ RENGİ,,,,,,,,,79.99,
,MD1651,simple,Triko Takım,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/262/moda-celikler-66.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/262/moda-celikler-69.gif",,,,,,,,,0,,,,,,,,,,,149.99,
,MD1652,variable,Jeans,0,0,visible,,"<Ul>
<Li> White Mold There </ li>
<Li> Model Boy 170 </ li>
<Li> Model Kilo 52 kg </ li>
</ Ul>",,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/266/moda-celikler45.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/266/moda-celikler-46.gif",,,,,,,,,0,Body size,"L, M, S",1,,,,,,,,31.70845314146684,20.0
,MD1652_00f581,variation,Jeans,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1652,,,,,,0,Beden,M,,,,,,,,,89.99,
,MD1652_041b32,variation,Jeans,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1652,,,,,,0,Beden,S,,,,,,,,,89.99,
,MD1652_ed88f0,variation,Jeans,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1652,,,,,,0,Beden,L,,,,,,,,,89.99,
,MD1653,variable,Krem Püsküllü Kaban,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/884/moda-celikler-puskullu-kaban.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/884/moda-celikler-puskullu-kaban-gif1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/884/moda-celikler-puskullu-kaban-gif3.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1653_de92b0,variation,Krem Püsküllü Kaban,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1653,,,,,,0,Beden,L,,,,,,,,,215.99,
,MD1653_e46b11,variation,Krem Püsküllü Kaban,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1653,,,,,,0,Beden,M,,,,,,,,,215.99,
,MD1653_e73bf2,variation,Krem Püsküllü Kaban,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1653,,,,,,0,Beden,S,,,,,,,,,215.99,
,MD1654,simple,LİLA KAZAK,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/277/moda-celikler-lila-kazak-3-1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/277/moda-celikler-lila-kazak2.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/277/moda-celikler-lila-kazak-3.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/277/moda-celikler-lila-kazak-4.gif",,,,,,,,,0,,,,,,,,,,,79.99,
,MD1655,simple,Leopar Desenli Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/281/moda-celikler-leopar-bluz-3.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/281/moda-celikler-leopar-bluz-2.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/281/moda-celikler-leopar-bluz.gif",,,,,,,,,0,,,,,,,,,,,79.99,
